<CdSiteHydro>;<CdStationHydro>;<TypDeGrdSerieObsElaborHydro>;<PDTSerieObsElaborHydro>;<DtObsElaborHydro>;<StObsElaborHydro>;<ResObsElaborHydro>;<QualifObsElaborHydro>;<MethObsElaborHydro>;<ContObsElaborHydro>;<FLG>
"Code du site hydrométrique";"Code de la station hydrométrique";"Type de grandeur de la série d'observations élaborées hydrométriques";"Pas de temps de la série d'observations élaborées hydrométriques";"Date d'observation élaborée hydrométrique";"Statut de l'observation élaborée hydrométrique";"Résultat de l'observation élaborée hydrométrique";"Qualification de l'observation élaborée hydrométrique";"Méthode d'obtention du résultat de l'observation élaborée hydrométrique";"Continuité de la donnée de l'observation élaborée hydrométrique";<FLG>
X0434010;X043401001;QmnJ;1;"1980-02-03 00:00:00";16;4200;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-02-04 00:00:00";16;4200;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-02-05 00:00:00";16;7160;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-02-06 00:00:00";16;7920;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-02-07 00:00:00";16;7540;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-02-08 00:00:00";16;7160;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-02-09 00:00:00";16;6780;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-02-10 00:00:00";16;6130;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-02-11 00:00:00";16;5850;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-02-12 00:00:00";16;5580;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-02-13 00:00:00";16;5300;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-02-14 00:00:00";16;5030;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-02-15 00:00:00";16;5030;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-02-16 00:00:00";16;5030;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-02-17 00:00:00";16;5030;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-02-18 00:00:00";16;5030;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-02-19 00:00:00";16;5030;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-02-20 00:00:00";16;5030;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-02-21 00:00:00";16;4750;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-02-22 00:00:00";16;4750;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-02-23 00:00:00";16;4750;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-02-24 00:00:00";16;4750;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-02-25 00:00:00";16;4480;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-02-26 00:00:00";16;4480;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-02-27 00:00:00";16;4750;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-02-28 00:00:00";16;5030;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-02-29 00:00:00";16;5030;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-03-01 00:00:00";16;5500;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-03-02 00:00:00";16;5850;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-03-03 00:00:00";16;5850;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-03-04 00:00:00";16;5850;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-03-05 00:00:00";16;6130;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-03-06 00:00:00";16;6130;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-03-07 00:00:00";16;6130;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-03-08 00:00:00";16;6130;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-03-09 00:00:00";16;5580;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-03-10 00:00:00";16;5300;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-03-11 00:00:00";16;5300;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-03-12 00:00:00";16;5300;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-03-13 00:00:00";16;5580;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-03-14 00:00:00";16;5300;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-03-15 00:00:00";16;5580;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-03-16 00:00:00";16;5300;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-03-17 00:00:00";16;5580;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-03-18 00:00:00";16;5580;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-03-19 00:00:00";16;5580;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-03-20 00:00:00";16;5580;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-03-21 00:00:00";16;5580;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-03-22 00:00:00";16;5580;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-03-23 00:00:00";16;5580;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-03-24 00:00:00";16;5580;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-03-25 00:00:00";16;5580;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-03-26 00:00:00";16;5580;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-03-27 00:00:00";16;6780;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-03-28 00:00:00";16;8300;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-03-29 00:00:00";16;9820;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-03-30 00:00:00";16;10200;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-03-31 00:00:00";16;10600;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-04-01 00:00:00";16;11100;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-04-02 00:00:00";16;11900;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-04-03 00:00:00";16;12400;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-04-04 00:00:00";16;11900;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-04-05 00:00:00";16;11100;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-04-06 00:00:00";16;10200;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-04-07 00:00:00";16;9820;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-04-08 00:00:00";16;9060;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-04-09 00:00:00";16;9440;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-04-10 00:00:00";16;9060;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-04-11 00:00:00";16;9060;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-04-12 00:00:00";16;9440;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-04-13 00:00:00";16;9820;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-04-14 00:00:00";16;10200;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-04-15 00:00:00";16;10600;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-04-16 00:00:00";16;10600;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-04-17 00:00:00";16;10600;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-04-18 00:00:00";16;11500;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-04-19 00:00:00";16;12800;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-04-20 00:00:00";16;13600;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-04-21 00:00:00";16;13200;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-04-22 00:00:00";16;12400;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-04-23 00:00:00";16;11500;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-04-24 00:00:00";16;11500;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-04-25 00:00:00";16;11900;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-04-26 00:00:00";16;11500;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-04-27 00:00:00";16;11500;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-04-28 00:00:00";16;11500;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-04-29 00:00:00";16;10600;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-04-30 00:00:00";16;10600;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-05-01 00:00:00";16;10600;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-05-02 00:00:00";16;10600;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-05-03 00:00:00";16;11500;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-05-04 00:00:00";16;12800;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-05-05 00:00:00";16;14100;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-05-06 00:00:00";16;14100;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-05-07 00:00:00";16;14100;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-05-08 00:00:00";16;15600;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-05-09 00:00:00";16;15600;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-05-10 00:00:00";16;15100;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-05-11 00:00:00";16;15100;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-05-12 00:00:00";16;16200;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-05-13 00:00:00";16;19600;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-05-14 00:00:00";16;19100;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-05-15 00:00:00";16;17900;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-05-16 00:00:00";16;17400;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-05-17 00:00:00";16;16200;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-05-18 00:00:00";16;14500;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-05-19 00:00:00";16;13600;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-05-20 00:00:00";16;13600;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-05-21 00:00:00";16;15100;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-05-22 00:00:00";16;15100;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-05-23 00:00:00";16;15600;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-05-24 00:00:00";16;15600;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-05-25 00:00:00";16;17900;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-05-26 00:00:00";16;19600;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-05-27 00:00:00";16;23300;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-05-28 00:00:00";16;21000;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-05-29 00:00:00";16;19600;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-05-30 00:00:00";16;18500;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-05-31 00:00:00";16;16800;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-06-01 00:00:00";16;15600;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-06-02 00:00:00";16;15600;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-06-03 00:00:00";16;17400;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-06-04 00:00:00";16;22500;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-06-05 00:00:00";16;34800;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-06-06 00:00:00";16;44200;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-06-07 00:00:00";16;52400;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-06-08 00:00:00";16;49900;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-06-09 00:00:00";16;45800;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-06-10 00:00:00";16;44200;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-06-11 00:00:00";16;40100;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-06-12 00:00:00";16;42600;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-06-13 00:00:00";16;53200;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-06-14 00:00:00";16;67100;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-06-15 00:00:00";16;68700;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-06-16 00:00:00";16;58900;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-06-17 00:00:00";16;51600;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-06-18 00:00:00";16;40900;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-06-19 00:00:00";16;38500;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-06-20 00:00:00";16;42600;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-06-21 00:00:00";16;45800;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-06-22 00:00:00";16;41800;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-06-23 00:00:00";16;36200;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-06-24 00:00:00";16;30900;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-06-25 00:00:00";16;24800;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-06-26 00:00:00";16;21800;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-06-27 00:00:00";16;18500;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-06-28 00:00:00";16;17400;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-06-29 00:00:00";16;18500;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-06-30 00:00:00";16;22500;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-07-01 00:00:00";16;23300;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-07-02 00:00:00";16;23300;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-07-03 00:00:00";16;24800;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-07-04 00:00:00";16;25500;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-07-05 00:00:00";16;27100;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-07-06 00:00:00";16;30900;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-07-07 00:00:00";16;33200;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-07-08 00:00:00";16;45800;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-07-09 00:00:00";16;44200;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-07-10 00:00:00";16;37800;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-07-11 00:00:00";16;38100;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-07-12 00:00:00";16;26300;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-07-13 00:00:00";16;27800;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-07-14 00:00:00";16;26300;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-07-15 00:00:00";16;28600;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-07-16 00:00:00";16;29400;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-07-17 00:00:00";16;28600;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-07-18 00:00:00";16;26300;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-07-19 00:00:00";16;27100;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-07-20 00:00:00";16;27100;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-07-21 00:00:00";16;27800;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-07-22 00:00:00";16;41700;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-07-23 00:00:00";16;21000;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-07-24 00:00:00";16;21000;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-07-25 00:00:00";16;20200;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-07-26 00:00:00";16;21000;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-07-27 00:00:00";16;19600;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-07-28 00:00:00";16;18500;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-07-29 00:00:00";16;17400;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-07-30 00:00:00";16;16800;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-07-31 00:00:00";16;15100;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-08-01 00:00:00";16;14500;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-08-02 00:00:00";16;14100;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-08-03 00:00:00";16;14100;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-08-04 00:00:00";16;13600;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-08-05 00:00:00";16;12800;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-08-06 00:00:00";16;12400;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-08-07 00:00:00";16;11900;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-08-08 00:00:00";16;11500;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-08-09 00:00:00";16;11500;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-08-10 00:00:00";16;10600;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-08-11 00:00:00";16;10200;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-08-12 00:00:00";16;9820;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-08-13 00:00:00";16;9410;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-08-14 00:00:00";16;9060;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-08-15 00:00:00";16;8880;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-08-16 00:00:00";16;8300;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-08-17 00:00:00";16;7920;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-08-18 00:00:00";16;7540;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-08-19 00:00:00";16;7160;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-08-20 00:00:00";16;6780;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-08-21 00:00:00";16;6780;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-08-22 00:00:00";16;6400;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-08-23 00:00:00";16;6130;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-08-24 00:00:00";16;6130;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-08-25 00:00:00";16;5050;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-08-26 00:00:00";16;5560;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-08-27 00:00:00";16;7160;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-08-28 00:00:00";16;10600;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-08-29 00:00:00";16;8680;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-08-30 00:00:00";16;7540;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-08-31 00:00:00";16;7160;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-09-01 00:00:00";16;6400;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-09-02 00:00:00";16;5850;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-09-03 00:00:00";16;5580;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-09-04 00:00:00";16;5580;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-09-05 00:00:00";16;5300;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-09-06 00:00:00";16;5300;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-09-07 00:00:00";16;5030;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-09-08 00:00:00";16;5030;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-09-09 00:00:00";16;5030;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-09-10 00:00:00";16;4750;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-09-11 00:00:00";16;4480;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-09-12 00:00:00";16;4480;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-09-13 00:00:00";16;4480;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-09-14 00:00:00";16;4200;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-09-15 00:00:00";16;3930;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-09-16 00:00:00";16;4200;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-09-17 00:00:00";16;4200;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-09-18 00:00:00";16;4200;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-09-19 00:00:00";16;3930;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-09-20 00:00:00";16;3930;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-09-21 00:00:00";16;5030;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-09-22 00:00:00";16;17900;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-09-23 00:00:00";16;12400;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-09-24 00:00:00";16;8340;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-09-25 00:00:00";16;7540;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-09-26 00:00:00";16;6160;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-09-27 00:00:00";16;6400;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-09-28 00:00:00";16;6130;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-09-29 00:00:00";16;5850;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-09-30 00:00:00";16;5300;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-10-01 00:00:00";16;5030;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-10-02 00:00:00";16;5030;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-10-03 00:00:00";16;5030;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-10-04 00:00:00";16;5030;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-10-05 00:00:00";16;5030;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-10-06 00:00:00";16;5030;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-10-07 00:00:00";16;5030;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-10-08 00:00:00";16;6130;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-10-09 00:00:00";16;5830;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-10-10 00:00:00";16;5300;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-10-11 00:00:00";16;5580;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-10-12 00:00:00";16;5580;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-10-13 00:00:00";16;5580;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-10-14 00:00:00";16;5850;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-10-15 00:00:00";16;6130;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-10-16 00:00:00";16;6780;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-10-17 00:00:00";16;28600;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-10-18 00:00:00";16;26300;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-10-19 00:00:00";16;17400;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-10-20 00:00:00";16;11500;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-10-21 00:00:00";16;8680;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-10-22 00:00:00";16;8300;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-10-23 00:00:00";16;7920;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-10-24 00:00:00";16;8380;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-10-25 00:00:00";16;11100;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-10-26 00:00:00";16;9860;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-10-27 00:00:00";16;8680;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-10-28 00:00:00";16;8380;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-10-29 00:00:00";16;8380;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-10-30 00:00:00";16;7920;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-10-31 00:00:00";16;7540;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-11-01 00:00:00";16;7540;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-11-02 00:00:00";16;7160;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-11-03 00:00:00";16;6780;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-11-04 00:00:00";16;6780;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-11-05 00:00:00";16;6780;20;10;0;<FLG>
X0434010;X043401001;QmnJ;1;"1980-11-06 00:00:00";16;6780;20;10;0;<FLG>
